 fetch_ts_utc,timestamp_utc,timestamp_local,MMSI,NAME,CALLSIGN,IMO,TYPE,LATITUDE,LONGITUDE,SOG,COG,HEADING,ROT,NAVSTAT,A,B,C,D,DRAUGHT,DEST,ETA
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.394415+00:00,2025-12-29T15:46:20.394415+01:00,245427000,VB STINGRAY,PDIP,9448176,52,51.96109,4.14079,0,194.1,39,0,0,20,12,6,6,5.4,ROTTERDAM,03-31 18:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.395857+00:00,2025-12-29T15:46:20.395857+01:00,244830199,CONTENT,PH4479,0,37,52.21901,5.30872,0,360,511,128,15,6,5,1,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.396595+00:00,2025-12-29T15:46:20.396595+01:00,205562790,TRESOR,OT5627,0,79,51.23279,4.41952,0,185.3,511,128,5,95,15,6,5,2.8,ASIADOK,12-09 08:11
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.397629+00:00,2025-12-29T15:46:20.397629+01:00,244620801, ROMIRA,PD3731,0,99,51.90417,4.38799,0,360,511,128,15,0,0,0,0,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.398591+00:00,2025-12-29T15:46:20.398591+01:00,244730681,ROLIN,PF3346,0,36,53.36544,5.22368,0,63.4,511,128,15,8,3,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.399439+00:00,2025-12-29T15:46:20.399439+01:00,246364000,MILO (PILOTS),PBHZ,0,50,51.44387,3.59742,0,246,123,0,5,19,4,3,4,1.3,PILOT BOARDING AREA,06-16 17:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.400230+00:00,2025-12-29T15:46:20.400230+01:00,244830541,BERYL,PI2021,0,0,51.91173,4.41792,0,360,511,128,5,76,10,5,10,3,3E PETROLEUMHAVEN,12-23 11:40
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.401024+00:00,2025-12-29T15:46:20.401024+01:00,244127709,AEGIR,PB8565,0,36,52.19172,4.49783,0,116.2,511,128,15,3,5,1,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.401854+00:00,2025-12-29T15:46:20.401854+01:00,244870911,NASSAU,PB8185,0,70,51.96196,4.6405,0,117.2,511,128,5,74,12,4,6,2.5,VEGHEL,12-17 18:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.402686+00:00,2025-12-29T15:46:20.402686+01:00,211149610,FRIKA,DC5499,0,69,50.87493,7.04061,0,360,511,128,5,17,8,2,4,0,KOELN,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.403604+00:00,2025-12-29T15:46:20.403604+01:00,244030356,SIRIUS,PH4511,0,36,52.35815,5.61544,0,295.9,511,128,15,11,0,2,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.404405+00:00,2025-12-29T15:46:20.404405+01:00,211457570,A-ROSA ALEA,DJ3487,0,69,51.90246,5.6377,0,360,511,128,0,25,85,7,5,1.7,KOLN,11-08 05:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.405223+00:00,2025-12-29T15:46:20.405223+01:00,244620189,ANDIAMO,PA2750,0,79,51.9529,4.12693,0,360,511,128,0,98,12,4,8,2.8,MOERDIJK  CONTAINER,12-28 07:12
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.406087+00:00,2025-12-29T15:46:20.406087+01:00,205766000,VB SEINE,ORLP,9476393,52,51.30378,4.27228,2.7,177.4,344,-127,11,14,15,4,6,4.9,ANTWERPEN,11-28 22:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.406859+00:00,2025-12-29T15:46:20.406859+01:00,244670181,SERVICE 3,PI6454,0,99,51.84987,6.10627,0,360,511,128,0,33,2,1,5,2.1,LOBITH____ ____ -[,12-31 23:59
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.407673+00:00,2025-12-29T15:46:20.407673+01:00,305820000,CENTAURUS,V2ED3,9433755,52,51.90586,4.43198,0,233.5,234,0,5,16,33,7,7,5.1,NLRTM,12-12 05:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.408422+00:00,2025-12-29T15:46:20.408422+01:00,244660742,MIRAGE,PE6597,0,79,51.93746,4.63577,0,106.3,511,128,5,86,0,11,0,2,,10-14 16:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.409166+00:00,2025-12-29T15:46:20.409166+01:00,244710512,FENNA,PD4822,0,52,53.00146,4.77963,1.2,227.4,511,128,0,10,11,1,5,0,DEN HELDER,11-16 15:41
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.409973+00:00,2025-12-29T15:46:20.409973+01:00,211494230,RITA,DC7710,0,80,52.16191,6.20088,4.5,119.7,115,-127,0,69,17,3,7,0,???,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.410818+00:00,2025-12-29T15:46:20.410818+01:00,244660537,LEDA,PF3470,0,52,53.35882,7.20539,0,3.1,511,128,15,4,13,2,2,0,EMDEN,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.411684+00:00,2025-12-29T15:46:20.411684+01:00,205541790,TRIPOLIS,OT5417,0,80,51.90691,5.45135,7.9,341.4,339,0,0,97,13,1,11,1.5,AMSTERDAM JAN VAN R,12-29 17:52
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.412633+00:00,2025-12-29T15:46:20.412633+01:00,244730366,MERIDIAAN,PH2135,0,69,52.69705,5.28891,0,0,511,128,1,26,4,5,1,0.2,WIND AFHANKELIJK,01-01 21:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.413601+00:00,2025-12-29T15:46:20.413601+01:00,211489210,AEGLE,PB8517,0,80,51.37677,6.7176,5.9,235.8,511,128,0,108,2,2,9,3,DORMAGEN,12-30 11:18
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.414502+00:00,2025-12-29T15:46:20.414502+01:00,244650991,CHELSEA B,PD9485,0,79,52.42475,4.85297,0.2,140.1,511,128,0,16,6,4,3,0.3,,05-14 12:23
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.415254+00:00,2025-12-29T15:46:20.415254+01:00,205373700,NAVIGO,OS3737,0,37,51.19581,3.22508,0,309.2,511,128,15,6,5,3,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.416211+00:00,2025-12-29T15:46:20.416211+01:00,244000046,VACANDO,PC7278,0,80,51.88534,4.41728,0,360,511,128,5,95,15,4,8,1.5,VLAARDINGEN  TESSEND,12-25 10:22
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.417315+00:00,2025-12-29T15:46:20.417315+01:00,244316721,FURO,PF8160,0,37,52.47688,6.07016,0,360,511,128,5,23,7,2,4,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.418063+00:00,2025-12-29T15:46:20.418063+01:00,205435190,POOLZEE,OT4351,0,80,51.78692,4.63563,0.2,4.7,511,128,5,95,15,7,7,0,DORDRECHT MALLEGAT,12-28 11:05
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.418834+00:00,2025-12-29T15:46:20.418834+01:00,244690653,AD,PE2026,0,99,52.40489,4.86451,0,360,511,128,5,3,12,5,5,3.4,AMSTERDAM,03-21 14:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.419570+00:00,2025-12-29T15:46:20.419570+01:00,205507890,CHRIDI-V,OT5078,0,99,51.29737,4.55772,0,360,511,128,7,15,23,7,5,2,ANTWERPEN,11-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.420265+00:00,2025-12-29T15:46:20.420265+01:00,205537290,MAASMOND,OT5372,0,33,51.26777,4.26316,0,120.9,30,0,5,28,5,5,2,1.6,KALLO,12-10 16:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.420775+00:00,2025-12-29T15:46:20.420775+01:00,249362000,CGAS PANTHER,9HA4214,9578000,80,52.52497,4.27197,0,356,356,0,1,81,19,9,9,5.5,NL AMS,12-19 13:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.421465+00:00,2025-12-29T15:46:20.421465+01:00,244860579,HARRY SLINGER,PC7449,0,69,52.33491,4.91608,0,0,511,128,0,9,1,2,2,0.1,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.422061+00:00,2025-12-29T15:46:20.422061+01:00,205065000,VB TRIUMPHANTE,OROU,9034975,52,51.34137,3.82633,0,161,227,0,5,7,24,7,3,4.8,HARBOUR TOWAGE,01-30 20:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.422752+00:00,2025-12-29T15:46:20.422752+01:00,244650406,OLSTERVEER,PH3192,0,69,52.3408,6.10341,2,140.5,511,128,15,17,17,10,2,0,OLST,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.423494+00:00,2025-12-29T15:46:20.423494+01:00,244690710,WONDERLAAND,PB3812,0,69,53.21184,6.5669,0,360,511,128,15,1,15,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.424158+00:00,2025-12-29T15:46:20.424158+01:00,244182845,TALLINA,PG5551,0,37,53.32546,6.92246,0,178.1,511,128,15,6,4,3,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.424785+00:00,2025-12-29T15:46:20.424785+01:00,244750118,HENDRIK9,PC5341,0,0,51.26847,3.83393,0,0,511,128,5,8,9,3,2,0.2,SLUISKIL,01-06 17:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.425460+00:00,2025-12-29T15:46:20.425460+01:00,244865115,SPARKLE,PG7777,0,37,52.37271,4.88878,0.1,360,511,128,15,3,10,1,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.426115+00:00,2025-12-29T15:46:20.426115+01:00,244034520,THE FLY,PD3665,0,37,51.70667,4.94684,0,360,511,128,15,7,5,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.427006+00:00,2025-12-29T15:46:20.427006+01:00,211138050,INSELEXPRESS 2,DKXW2,0,60,53.66116,7.12486,14.1,60,52,0,0,5,16,3,3,0,NORDDEICH_JUIST,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.427649+00:00,2025-12-29T15:46:20.427649+01:00,244022178,TITANIC,PB4312,0,0,52.37555,4.8841,0,360,511,128,0,1,19,1,3,1.4,AMSTERDAM,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.428462+00:00,2025-12-29T15:46:20.428462+01:00,211214530,DENISE,DA8360,0,70,52.47508,6.09247,6.7,135.3,511,128,0,96,10,2,8,2.5,KEHL,11-24 20:15
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.429658+00:00,2025-12-29T15:46:20.429658+01:00,205488290,MAC 7,OT4882,0,89,51.2548,4.37804,0,360,511,128,0,36,4,2,6,0,ANTWERPEN,03-05 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.430776+00:00,2025-12-29T15:46:20.430776+01:00,244831000,CONFIDENCE,PGPU,9143582,70,52.63817,6.06734,0.1,359.9,258,0,5,70,12,8,2,2.4,"NL, ZWARTSLUIS",10-10 18:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.431874+00:00,2025-12-29T15:46:20.431874+01:00,229381000,FIRST BROTHER,9HA3286,9266140,70,51.3028,3.83818,0.2,339.7,318,0,5,150,27,13,13,10.1,TERNEUZEN,12-26 23:50
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.432630+00:00,2025-12-29T15:46:20.432630+01:00,244046313,FREEBIRD,PH5725,0,37,51.82089,4.05238,0,360,511,128,15,9,3,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.433555+00:00,2025-12-29T15:46:20.433555+01:00,244870448,BLOP,PD2671,0,69,52.37035,4.94643,0,360,511,128,0,10,0,2,2,0.5,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.434232+00:00,2025-12-29T15:46:20.434232+01:00,244311844,WHITE LADY,PB6307,0,37,52.19085,4.49765,0,360,511,128,15,10,3,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.435002+00:00,2025-12-29T15:46:20.435002+01:00,269057615,CHARLES DICKENS,HE7615,0,69,51.21965,4.39468,0,360,26,0,5,7,103,5,7,1.6,ANTWERPEN,12-20 16:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.435951+00:00,2025-12-29T15:46:20.435951+01:00,211181900,PILOTTENDER BORKUM,DBBV,8993875,50,53.56725,6.6633,17.3,126.5,125,127,0,12,14,9,5,3.1,GERMAN PILOT,08-31 22:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.436753+00:00,2025-12-29T15:46:20.436753+01:00,244016729,SPES,PE6011,0,37,52.40328,4.8838,0,360,511,128,0,27,7,1,4,1.4,AMSTERDAM,01-03 20:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.437536+00:00,2025-12-29T15:46:20.437536+01:00,205573390,VANO I,OT5733,0,37,51.21958,3.21403,0,6.8,511,128,15,34,5,2,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.438327+00:00,2025-12-29T15:46:20.438327+01:00,311013900,KURPIE,C6XM4,9423786,70,52.62482,3.52093,13.6,219,222,7,0,168,22,15,14,6.4,BEANT,12-29 23:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.439171+00:00,2025-12-29T15:46:20.439171+01:00,244780281,ECOLUTION,PA3065,0,69,53.40825,6.20089,0,360,511,128,5,12,12,5,2,3.5,LAUWERSOOG,09-30 14:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.440029+00:00,2025-12-29T15:46:20.440029+01:00,255915770,ASTURIAS,CQ2228,9481049,90,51.39025,3.77382,0.1,187,103,-7,1,17,150,12,16,7.6,NL VLI,12-28 21:12
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.440813+00:00,2025-12-29T15:46:20.440813+01:00,538009387,LENA,V7A4669,9757539,70,51.88922,4.27244,0,282.4,342,0,5,150,27,9,20,9.7,NL RTM,12-28 13:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.441499+00:00,2025-12-29T15:46:20.441499+01:00,246233000,GO1,PBPE,9564877,30,51.23399,2.93078,0,206,321,0,0,18,9,2,5,3.5,FISHING GROUNDS,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.442544+00:00,2025-12-29T15:46:20.442544+01:00,218856000,ANOUK,DGME,9196266,70,51.96206,4.12266,0,268.3,206,0,5,79,11,5,8,3.1,ROTTERDAM,12-26 21:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.443213+00:00,2025-12-29T15:46:20.443213+01:00,244013050,ZEEZWALUW,PF4661,0,36,52.70283,5.29856,0,360,511,128,15,6,3,1,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.444122+00:00,2025-12-29T15:46:20.444122+01:00,244746814,DREAMER,PD8468,0,37,51.93556,4.50633,0,360,511,128,15,7,2,2,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.445054+00:00,2025-12-29T15:46:20.445054+01:00,255801470,THOR,CQNJ,9577147,90,53.45101,6.81427,0,192.5,284,1,5,6,80,18,22,7.9,NLEEM,12-21 12:40
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.445995+00:00,2025-12-29T15:46:20.445995+01:00,477345700,LNG PHECDA,VRSJ8,9834313,89,52.0111,3.46598,0,10.9,14,0,1,238,57,28,17,9.5,NLRTM,12-17 13:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.446925+00:00,2025-12-29T15:46:20.446925+01:00,244174000,ZK8 HUNSINGO,PFAG,8432091,30,53.33536,6.30228,0.1,8.4,511,128,7,10,10,2,2,2,FISHING GROUNS,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.447828+00:00,2025-12-29T15:46:20.447828+01:00,244670094,DINERO,PI4330,0,79,51.89813,4.4902,0,330.2,511,128,0,89,16,2,8,0,020,07-21 10:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.448783+00:00,2025-12-29T15:46:20.448783+01:00,244790338,HELENA,PE9600,0,0,52.33357,4.84927,0,0,511,128,5,8,10,2,3,0.2,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.449653+00:00,2025-12-29T15:46:20.449653+01:00,205479090,CLEMA,OT4790,0,79,51.32786,4.33241,0,360,81,0,5,95,15,8,4,1,6E HAVENDOK,12-30 16:31
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.450484+00:00,2025-12-29T15:46:20.450484+01:00,244997596,DESPINA,PG8217,0,37,52.96064,4.77193,0,360,511,128,15,9,6,3,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.451247+00:00,2025-12-29T15:46:20.451247+01:00,244001095,BLUE LAGOON,PB3570,0,37,51.90237,4.55684,0,360,511,128,15,10,3,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.451890+00:00,2025-12-29T15:46:20.451890+01:00,244010334,ADELINE,PF6991,0,79,51.27498,3.83734,0,285.3,202,0,0,96,14,3,9,2.3,ROTTERDAM,12-06 05:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.452501+00:00,2025-12-29T15:46:20.452501+01:00,211128410,NECKAR XIV,DC3368,0,60,51.81693,4.68513,0,360,511,128,5,9,12,3,2,0,DORDRECHT,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.453220+00:00,2025-12-29T15:46:20.453220+01:00,205288790,FRANTO,OT2887,0,0,52.43369,4.82205,0,360,511,128,5,34,6,2,4,1,ZAANDAM,11-17 10:10
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.453760+00:00,2025-12-29T15:46:20.453760+01:00,244100057,CURACAO,PD9968,0,69,52.36996,4.94543,0,290.9,511,128,0,5,2,1,1,0,TOUT SAUF EN FRANCE,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.454475+00:00,2025-12-29T15:46:20.454475+01:00,305597000,KIRKE,V2RA4,9413456,70,51.35926,4.28523,0,207.9,277,0,5,106,12,7,8,7.3,ITRAN,01-12 08:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.455134+00:00,2025-12-29T15:46:20.455134+01:00,244780640,KONINGIN MAXIMA,PG5241,0,69,52.36732,4.88729,3.3,309,511,128,0,3,14,1,3,0,AMSTERDAM,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.455855+00:00,2025-12-29T15:46:20.455855+01:00,269057006,RP BERN,HE7006,0,90,51.09498,6.87142,11.6,64.3,60,0,0,95,15,3,9,0,HAFEN BOTTROP RUHR O,12-29 02:20
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.456428+00:00,2025-12-29T15:46:20.456428+01:00,244690612,SMARAGD1,PD5834,0,69,51.91104,4.49366,0,360,511,128,0,10,35,4,4,1.4,ROTTERDAM,07-19 11:03
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.457043+00:00,2025-12-29T15:46:20.457043+01:00,244974329,TEXAS,PH7740,9295309,90,51.90981,4.42004,0,360,511,128,5,95,15,7,7,0,SECTOR EUROPOORT,03-14 14:01
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.457975+00:00,2025-12-29T15:46:20.457975+01:00,244070556,TIJDSTROOM,PH2885,0,69,53.29697,5.08663,0,360,511,128,5,15,0,0,4,1.6,VLIELAND,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.458726+00:00,2025-12-29T15:46:20.458726+01:00,211819470,HORIZONT,DC5379,0,69,52.79321,7.26306,0.1,360,511,128,0,37,2,2,3,0,,08-17 17:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.459465+00:00,2025-12-29T15:46:20.459465+01:00,230689000,UIKKU,OJTI,9797814,80,51.82116,3.35243,0.3,286.2,21,3,1,126,30,11,13,6.9,BEANR,12-27 12:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.460411+00:00,2025-12-29T15:46:20.460411+01:00,244717238,DRAAK,PC566,0,37,52.40582,4.88819,0.2,360,511,128,15,5,5,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.461049+00:00,2025-12-29T15:46:20.461049+01:00,244820056,BOHEMIEN,PH7080,0,37,52.45962,5.045,0,329,511,128,15,10,0,3,0,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.461990+00:00,2025-12-29T15:46:20.461990+01:00,244710731,TORNADO,PC5920,0,79,51.91935,4.25006,0,0,511,128,0,46,9,4,3,0.3,ROTTERDAM-TILBURG,02-18 11:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.463250+00:00,2025-12-29T15:46:20.463250+01:00,244710846,PIETER HUBERT,PH8245,0,33,53.43528,5.77587,0,360,511,128,0,61,11,6,3,0,AMELAND,11-05 22:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.464457+00:00,2025-12-29T15:46:20.464457+01:00,244780710,HENRY SCHMITZ,PD3637,0,69,52.37265,4.8885,0,253.8,511,128,0,0,15,1,1,0.1,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.465424+00:00,2025-12-29T15:46:20.465424+01:00,244010282,GOOD HOPE,PI3783,0,36,53.36471,5.22314,0,58,511,128,15,4,8,2,5,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.466179+00:00,2025-12-29T15:46:20.466179+01:00,205372590,LOVE STORY,OT3725,0,99,51.23826,4.50183,0,104.4,511,128,5,124,11,8,4,3,ANTWERPEN,02-28 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.466952+00:00,2025-12-29T15:46:20.466952+01:00,269057517,VIKING VE,HE7517,0,69,50.97269,6.9896,0,83.6,87,0,5,35,100,4,8,1.7,DECGN03900DOCKX06957,12-25 01:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.467757+00:00,2025-12-29T15:46:20.467757+01:00,244670520,LIZZY,PB5400,0,52,52.42066,4.85277,0.1,349.5,511,128,0,6,15,4,2,2.5,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.468498+00:00,2025-12-29T15:46:20.468498+01:00,205356490,CHRISTEL,OT3564,0,69,51.11699,4.31071,0,360,511,128,15,7,8,3,2,0,SCHELLE/WINTAM,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.469242+00:00,2025-12-29T15:46:20.469242+01:00,244830937,BRAKZAND,PI3643,0,33,53.3404,6.30187,0,0,511,128,5,5,10,4,1,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.469978+00:00,2025-12-29T15:46:20.469978+01:00,244710183,PATRIJS,PF9742,0,79,51.87768,5.77882,4.8,94.1,511,128,0,180,0,11,12,2.7,HAFEN SCHWELGERN RHE,12-30 05:15
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.470775+00:00,2025-12-29T15:46:20.470775+01:00,244316668,MAUD,PH3573,0,37,53.1611,6.84297,0,360,511,128,15,4,6,1,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.471640+00:00,2025-12-29T15:46:20.471640+01:00,244710506,AMSTELDIEP,PF6106,0,79,52.91448,5.69908,0,360,511,128,5,57,11,2,6,1.4,SPANNENBURG,12-31 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.472557+00:00,2025-12-29T15:46:20.472557+01:00,244670194,STEIJN,PF8350,0,79,51.14561,3.79448,0,176.1,18,0,5,100,10,3,9,2.8,RODENHUIZENDOK,12-27 23:28
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.473229+00:00,2025-12-29T15:46:20.473229+01:00,244690316,HOLLANDIA,PC9505,0,80,51.87779,5.78386,10.3,274.9,511,128,0,74,12,6,6,0,BRITTANNI HAVEN ROTT,03-05 11:27
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.474008+00:00,2025-12-29T15:46:20.474008+01:00,210701000,MEREL-G,5BYN6,9782285,90,52.09841,4.27002,0,241.1,220,0,5,14,12,5,5,2.3,SCHEVENINGEN,11-03 17:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.474582+00:00,2025-12-29T15:46:20.474582+01:00,244710043,ISIS,PD3107,0,79,51.80775,5.5476,3.4,130.7,511,128,0,81,14,3,8,2.3,OSS,12-29 14:09
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.475530+00:00,2025-12-29T15:46:20.475530+01:00,244090857,NP 497,PCWT,0,90,51.81898,4.86367,0,299.6,511,128,5,31,7,12,11,3,HARDINXVELD,09-27 03:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.476285+00:00,2025-12-29T15:46:20.476285+01:00,244150147,MARKER WADDEN II,PB6153,0,0,52.57634,5.36996,10.1,325.2,511,128,0,12,5,1,5,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.477190+00:00,2025-12-29T15:46:20.477190+01:00,244030668,ANTONIE,PG5611,0,70,53.19979,6.06094,4.6,259.2,261,0,0,120,15,2,10,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.478063+00:00,2025-12-29T15:46:20.478063+01:00,205236090,MS ELLIE,OT2360,0,99,51.2363,4.41054,0,360,511,128,0,32,8,4,2,1,ASIADOK ANTWERPEN,08-19 19:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.478968+00:00,2025-12-29T15:46:20.478968+01:00,244660199,JANNIE,PH6382,0,79,51.76198,5.17212,0.1,179.8,511,128,0,70,16,3,7,1.6,NA,12-31 22:01
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.479810+00:00,2025-12-29T15:46:20.479810+01:00,244620984,CHAPERON,PG5169,0,70,52.17967,4.99514,0.1,137.7,511,128,0,50,13,4,3,0,GOTTERWICKERSHAM,09-20 05:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.480804+00:00,2025-12-29T15:46:20.480804+01:00,205444790,PATMAR Z,OT4447,0,79,51.14237,4.92109,7.1,293.7,511,128,0,50,0,3,3,1,KALLO,06-06 16:49
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.481721+00:00,2025-12-29T15:46:20.481721+01:00,244670907,ANNA 7,PB5904,0,79,51.50407,4.24323,0,360,51,0,5,30,12,5,3,1.5,BERGEN OP ZOOM  BURD,11-12 09:43
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:20.482604+00:00,2025-12-29T15:46:20.482604+01:00,244191618,BLANKENBURG,PI8535,0,69,51.91399,4.25061,0,360,511,128,0,27,25,8,8,0,,05-07 00:00
